"id","confirmedCount","confirmedIncr","curedCount","curedIncr","currentConfirmedCount","currentConfirmedIncr","dateId","deadCount","deadIncr","suspectedCount","suspectedCountIncr","countryName","countryShortCode","continent"
"315","211364","4649","539","195","179584","3828","20200508","31241","626","0","0","英国","GBR","欧洲"
"316","215260","3896","539","0","183134","3550","20200509","31587","346","0","0","英国","GBR","欧洲"
"317","219183","3923","539","0","186789","3655","20200510","31855","268","0","0","英国","GBR","欧洲"
"318","223060","3877","539","0","190456","3667","20200511","32065","210","0","0","英国","GBR","欧洲"
"319","226463","3403","539","0","193232","2776","20200512","32692","627","0","0","英国","GBR","欧洲"
"320","229705","3242","539","0","195980","2748","20200513","33186","494","0","0","英国","GBR","欧洲"
"321","233151","3446","539","0","198998","3018","20200514","33614","428","0","0","英国","GBR","欧洲"
"322","1","1","0","0","1","1","20200227","0","0","0","0","巴西","BRA","南美洲"
"323","1","0","0","0","1","0","20200228","0","0","0","0","巴西","BRA","南美洲"
"324","1","0","0","0","1","0","20200229","0","0","0","0","巴西","BRA","南美洲"
"325","2","1","0","0","2","1","20200301","0","0","0","0","巴西","BRA","南美洲"
"326","2","0","0","0","2","0","20200302","0","0","0","0","巴西","BRA","南美洲"
"327","2","0","0","0","2","0","20200303","0","0","0","0","巴西","BRA","南美洲"
"328","2","0","0","0","2","0","20200304","0","0","0","0","巴西","BRA","南美洲"
"329","3","1","0","0","3","1","20200305","0","0","0","0","巴西","BRA","南美洲"
"330","7","4","0","0","7","4","20200306","0","0","0","0","巴西","BRA","南美洲"
"331","13","6","0","0","13","6","20200307","0","0","0","0","巴西","BRA","南美洲"
"332","19","6","0","0","19","6","20200308","0","0","0","0","巴西","BRA","南美洲"
"333","25","6","0","0","25","6","20200309","0","0","0","0","巴西","BRA","南美洲"
"334","25","0","0","0","25","0","20200310","0","0","0","0","巴西","BRA","南美洲"
"335","34","9","0","0","34","9","20200311","0","0","0","0","巴西","BRA","南美洲"
"336","52","18","0","0","52","18","20200312","0","0","0","0","巴西","BRA","南美洲"
"337","77","25","0","0","77","25","20200313","0","0","0","0","巴西","BRA","南美洲"
"338","98","21","0","0","98","21","20200314","0","0","0","0","巴西","BRA","南美洲"
"339","121","23","0","0","121","23","20200315","0","0","0","0","巴西","BRA","南美洲"
"340","200","79","0","0","200","79","20200316","0","0","0","0","巴西","BRA","南美洲"
"341","234","34","0","0","234","34","20200317","0","0","0","0","巴西","BRA","南美洲"
"342","234","0","0","0","234","0","20200318","0","0","0","0","巴西","BRA","南美洲"
"343","621","387","0","0","614","380","20200319","7","7","0","0","巴西","BRA","南美洲"
"344","904","283","0","0","893","279","20200320","11","4","0","0","巴西","BRA","南美洲"
"345","1128","224","0","0","1110","217","20200321","18","7","0","0","巴西","BRA","南美洲"
"346","1546","418","0","0","1521","411","20200322","25","7","0","0","巴西","BRA","南美洲"
"347","1546","0","0","0","1521","0","20200323","25","0","0","0","巴西","BRA","南美洲"
"348","1891","345","0","0","1857","336","20200324","34","9","0","0","巴西","BRA","南美洲"
"349","2433","542","0","0","2376","519","20200325","57","23","0","0","巴西","BRA","南美洲"
"350","2915","482","0","0","2838","462","20200326","77","20","0","0","巴西","BRA","南美洲"
"351","2915","0","0","0","2838","0","20200327","77","0","0","0","巴西","BRA","南美洲"
"352","3417","502","0","0","3325","487","20200328","92","15","0","0","巴西","BRA","南美洲"
"353","4256","839","0","0","4120","795","20200329","136","44","0","0","巴西","BRA","南美洲"
"354","4579","323","0","0","4420","300","20200330","159","23","0","0","巴西","BRA","南美洲"
"355","5717","1138","0","0","5516","1096","20200331","201","42","0","0","巴西","BRA","南美洲"
"356","6836","1119","0","0","6595","1079","20200401","241","40","0","0","巴西","BRA","南美洲"
"357","7910","1074","0","0","7611","1016","20200402","299","58","0","0","巴西","BRA","南美洲"
"358","7910","0","0","0","7611","0","20200403","299","0","0","0","巴西","BRA","南美洲"
"359","9056","1146","0","0","8697","1086","20200404","359","60","0","0","巴西","BRA","南美洲"
"360","10278","1222","0","0","9919","1222","20200405","359","0","0","0","巴西","BRA","南美洲"
"361","12056","1778","0","0","11503","1584","20200406","553","194","0","0","巴西","BRA","南美洲"
"362","13717","1661","0","0","13050","1547","20200407","667","114","0","0","巴西","BRA","南美洲"
"363","15927","2210","0","0","15127","2077","20200408","800","133","0","0","巴西","BRA","南美洲"
"364","17857","1930","127","127","16789","1662","20200409","941","141","0","0","巴西","BRA","南美洲"
"365","19638","1781","127","0","18455","1666","20200410","1056","115","0","0","巴西","BRA","南美洲"
"366","20727","1089","127","0","19476","1021","20200411","1124","68","0","0","巴西","BRA","南美洲"
"367","22169","1442","127","0","20819","1343","20200412","1223","99","0","0","巴西","BRA","南美洲"
"368","22169","0","127","0","20819","0","20200413","1223","0","0","0","巴西","BRA","南美洲"
"369","25262","3093","127","0","23603","2784","20200414","1532","309","0","0","巴西","BRA","南美洲"
"370","28320","3058","14026","13899","12558","-11045","20200415","1736","204","0","0","巴西","BRA","南美洲"
"371","30425","2105","14026","0","14475","1917","20200416","1924","188","0","0","巴西","BRA","南美洲"
"372","33682","3257","14026","0","17515","3040","20200417","2141","217","0","0","巴西","BRA","南美洲"
"373","36599","2917","14026","0","20226","2711","20200418","2347","206","0","0","巴西","BRA","南美洲"
"374","38654","2055","14026","0","22166","1940","20200419","2462","115","0","0","巴西","BRA","南美洲"
"375","40581","1927","22130","8104","15876","-6290","20200420","2575","113","0","0","巴西","BRA","南美洲"
"376","43079","2498","22991","861","17347","1471","20200421","2741","166","0","0","巴西","BRA","南美洲"
"377","45757","2678","25318","2327","17533","186","20200422","2906","165","0","0","巴西","BRA","南美洲"
"378","49492","3735","26573","1255","19606","2073","20200423","3313","407","0","0","巴西","BRA","南美洲"
"379","52995","3503","27655","1082","21670","2064","20200424","3670","357","0","0","巴西","BRA","南美洲"
"380","58509","5514","27655","0","26838","5168","20200425","4016","346","0","0","巴西","BRA","南美洲"
"381","62787","4278","29160","1505","29359","2521","20200426","4268","252","0","0","巴西","BRA","南美洲"
"382","66896","4109","30152","992","32189","2830","20200427","4555","287","0","0","巴西","BRA","南美洲"
"383","72899","6003","31142","990","36693","4504","20200428","5064","509","0","0","巴西","BRA","南美洲"
"384","79361","6462","34132","2990","39718","3025","20200429","5511","447","0","0","巴西","BRA","南美洲"
"385","85380","6019","35935","1803","43544","3826","20200430","5901","390","0","0","巴西","BRA","南美洲"
"386","92109","6729","38039","2104","47660","4116","20200501","6410","509","0","0","巴西","BRA","南美洲"
"387","96559","4450","40973","2934","48836","1176","20200502","6750","340","0","0","巴西","BRA","南美洲"
"388","101147","4588","42991","2018","51131","2295","20200503","7025","275","0","0","巴西","BRA","南美洲"
"389","107780","6633","45815","2824","54644","3513","20200504","7321","296","0","0","巴西","BRA","南美洲"
"390","115455","7675","48221","2406","59296","4652","20200505","7938","617","0","0","巴西","BRA","南美洲"
"391","126060","10605","48221","0","69274","9978","20200506","8565","627","0","0","巴西","BRA","南美洲"
"392","135106","9046","51370","3149","74590","5316","20200507","9146","581","0","0","巴西","BRA","南美洲"
"393","145328","10222","55350","3980","80081","5491","20200508","9897","751","0","0","巴西","BRA","南美洲"
"394","155939","10611","59297","3947","86015","5934","20200509","10627","730","0","0","巴西","BRA","南美洲"
"395","162699","6760","64957","5660","86619","604","20200510","11123","496","0","0","巴西","BRA","南美洲"
"396","168331","5632","69232","4275","87580","961","20200511","11519","396","0","0","巴西","BRA","南美洲"
"397","177602","9271","72597","3365","92601","5021","20200512","12404","885","0","0","巴西","BRA","南美洲"
"398","189157","11555","78424","5827","97575","4974","20200513","13158","754","0","0","巴西","BRA","南美洲"
"399","202918","13761","79479","1055","109446","11871","20200514","13993","835","0","0","巴西","BRA","南美洲"
"400","2","2","0","0","2","2","20200131","0","0","0","0","意大利","ITA","欧洲"
"401","2","0","0","0","2","0","20200201","0","0","0","0","意大利","ITA","欧洲"
"402","2","0","0","0","2","0","20200202","0","0","0","0","意大利","ITA","欧洲"
"403","2","0","0","0","2","0","20200203","0","0","0","0","意大利","ITA","欧洲"
"404","2","0","0","0","2","0","20200204","0","0","0","0","意大利","ITA","欧洲"
"405","2","0","0","0","2","0","20200205","0","0","0","0","意大利","ITA","欧洲"
"406","2","0","0","0","2","0","20200206","0","0","0","0","意大利","ITA","欧洲"
"407","3","1","0","0","3","1","20200207","0","0","0","0","意大利","ITA","欧洲"
"408","3","0","0","0","3","0","20200208","0","0","0","0","意大利","ITA","欧洲"
"409","3","0","0","0","3","0","20200209","0","0","0","0","意大利","ITA","欧洲"
"410","3","0","0","0","3","0","20200210","0","0","0","0","意大利","ITA","欧洲"
"411","3","0","0","0","3","0","20200211","0","0","0","0","意大利","ITA","欧洲"
"412","3","0","0","0","3","0","20200212","0","0","0","0","意大利","ITA","欧洲"
"413","3","0","0","0","3","0","20200213","0","0","0","0","意大利","ITA","欧洲"
"414","3","0","0","0","3","0","20200214","0","0","0","0","意大利","ITA","欧洲"
"415","3","0","0","0","3","0","20200215","0","0","0","0","意大利","ITA","欧洲"
"416","3","0","0","0","3","0","20200216","0","0","0","0","意大利","ITA","欧洲"
"417","3","0","0","0","3","0","20200217","0","0","0","0","意大利","ITA","欧洲"
"418","3","0","0","0","3","0","20200218","0","0","0","0","意大利","ITA","欧洲"
"419","3","0","0","0","3","0","20200219","0","0","0","0","意大利","ITA","欧洲"
"420","3","0","0","0","3","0","20200220","0","0","0","0","意大利","ITA","欧洲"
"421","3","0","0","0","3","0","20200221","0","0","0","0","意大利","ITA","欧洲"
"422","9","6","0","0","9","6","20200222","0","0","0","0","意大利","ITA","欧洲"
"423","76","67","0","0","74","65","20200223","2","2","0","0","意大利","ITA","欧洲"
"424","124","48","0","0","122","48","20200224","2","0","0","0","意大利","ITA","欧洲"
"425","229","105","0","0","223","101","20200225","6","4","0","0","意大利","ITA","欧洲"
"426","322","93","0","0","311","88","20200226","11","5","0","0","意大利","ITA","欧洲"
"427","400","78","0","0","388","77","20200227","12","1","0","0","意大利","ITA","欧洲"
"428","650","250","0","0","633","245","20200228","17","5","0","0","意大利","ITA","欧洲"
"429","888","238","0","0","867","234","20200229","21","4","0","0","意大利","ITA","欧洲"
"430","1128","240","0","0","1099","232","20200301","29","8","0","0","意大利","ITA","欧洲"
"431","1689","561","0","0","1654","555","20200302","35","6","0","0","意大利","ITA","欧洲"
"432","2036","347","0","0","1984","330","20200303","52","17","0","0","意大利","ITA","欧洲"
"433","2502","466","0","0","2422","438","20200304","80","28","0","0","意大利","ITA","欧洲"
"434","3089","587","0","0","2982","560","20200305","107","27","0","0","意大利","ITA","欧洲"
"435","3858","769","0","0","3710","728","20200306","148","41","0","0","意大利","ITA","欧洲"
"436","4636","778","0","0","4439","729","20200307","197","49","0","0","意大利","ITA","欧洲"
"437","5883","1247","0","0","5649","1210","20200308","234","37","0","0","意大利","ITA","欧洲"
"438","7375","1492","0","0","7009","1360","20200309","366","132","0","0","意大利","ITA","欧洲"
"439","9172","1797","0","0","8709","1700","20200310","463","97","0","0","意大利","ITA","欧洲"
"440","10149","977","0","0","9518","809","20200311","631","168","0","0","意大利","ITA","欧洲"
"441","12462","2313","0","0","11635","2117","20200312","827","196","0","0","意大利","ITA","欧洲"
"442","15113","2651","0","0","14097","2462","20200313","1016","189","0","0","意大利","ITA","欧洲"
"443","17660","2547","0","0","16392","2295","20200314","1268","252","0","0","意大利","ITA","欧洲"
"444","21157","3497","1966","1966","17750","1358","20200315","1441","173","0","0","意大利","ITA","欧洲"
"445","24747","3590","2335","369","20603","2853","20200316","1809","368","0","0","意大利","ITA","欧洲"
"446","27980","3233","2749","414","22728","2125","20200317","2503","694","0","0","意大利","ITA","欧洲"
"447","31506","3526","2941","192","26062","3334","20200318","2503","0","0","0","意大利","ITA","欧洲"
"448","41035","9529","4440","1499","33190","7128","20200319","3405","902","0","0","意大利","ITA","欧洲"
"449","47021","5986","5129","689","37860","4670","20200320","4032","627","0","0","意大利","ITA","欧洲"
"450","53578","6557","6072","943","42681","4821","20200321","4825","793","0","0","意大利","ITA","欧洲"
"451","59138","5560","7024","952","46638","3957","20200322","5476","651","0","0","意大利","ITA","欧洲"
"452","63927","4789","7432","408","50418","3780","20200323","6077","601","0","0","意大利","ITA","欧洲"
"453","69176","5249","8326","894","54030","3612","20200324","6820","743","0","0","意大利","ITA","欧洲"
"454","74386","5210","9362","1036","57521","3491","20200325","7503","683","0","0","意大利","ITA","欧洲"
"455","80539","6153","10361","999","62013","4492","20200326","8165","662","0","0","意大利","ITA","欧洲"
"456","86498","5959","10950","589","66414","4401","20200327","9134","969","0","0","意大利","ITA","欧洲"
"457","92472","5974","12384","1434","70065","3651","20200328","10023","889","0","0","意大利","ITA","欧洲"
"458","97689","5217","13030","646","73880","3815","20200329","10779","756","0","0","意大利","ITA","欧洲"
"459","101739","4050","14620","1590","75528","1648","20200330","11591","812","0","0","意大利","ITA","欧洲"
"460","105792","4053","15729","1109","77635","2107","20200331","12428","837","0","0","意大利","ITA","欧洲"
"461","110574","4782","16847","1118","80572","2937","20200401","13155","727","0","0","意大利","ITA","欧洲"
"462","115716","5142","18278","1431","83523","2951","20200402","13915","760","0","0","意大利","ITA","欧洲"
